3657.00;95.04
3656.00;95.03
3655.00;95.00
3654.00;94.96
3653.00;94.91
3652.00;94.87
3651.00;94.84
3650.00;94.81
3649.00;94.76
3648.00;94.72
3647.00;94.71
3646.00;94.73
3645.00;94.76
3644.00;94.78
3643.00;94.79
3642.00;94.80
3641.00;94.81
3640.00;94.81
3639.00;94.79
3638.00;94.75
3637.00;94.70
3636.00;94.67
3635.00;94.65
3634.00;94.64
3633.00;94.61
3632.00;94.55
3631.00;94.51
3630.00;94.49
3629.00;94.49
3628.00;94.49
3627.00;94.49
3626.00;94.48
3625.00;94.47
3624.00;94.46
3623.00;94.43
3622.00;94.40
3621.00;94.38
3620.00;94.38
3619.00;94.38
3618.00;94.39
3617.00;94.41
3616.00;94.42
3615.00;94.43
3614.00;94.41
3613.00;94.35
3612.00;94.28
3611.00;94.22
3610.00;94.18
3609.00;94.17
3608.00;94.17
3607.00;94.18
3606.00;94.18
3605.00;94.17
3604.00;94.16
3603.00;94.15
3602.00;94.15
3601.00;94.14
3600.00;94.13
3599.00;94.09
3598.00;94.03
3597.00;93.96
3596.00;93.89
3595.00;93.85
3594.00;93.84
3593.00;93.86
3592.00;93.87
3591.00;93.88
3590.00;93.89
3589.00;93.91
3588.00;93.93
3587.00;93.94
3586.00;93.92
3585.00;93.88
3584.00;93.82
3583.00;93.75
3582.00;93.69
3581.00;93.64
3580.00;93.62
3579.00;93.62
3578.00;93.62
3577.00;93.63
3576.00;93.62
3575.00;93.60
3574.00;93.56
3573.00;93.51
3572.00;93.46
3571.00;93.41
3570.00;93.37
3569.00;93.35
3568.00;93.32
3567.00;93.29
3566.00;93.27
3565.00;93.26
3564.00;93.27
3563.00;93.29
3562.00;93.31
3561.00;93.31
3560.00;93.29
3559.00;93.25
3558.00;93.19
3557.00;93.10
3556.00;93.02
3555.00;92.95
3554.00;92.89
3553.00;92.87
3552.00;92.86
3551.00;92.87
3550.00;92.89
3549.00;92.90
3548.00;92.88
3547.00;92.84
3546.00;92.80
3545.00;92.78
3544.00;92.78
3543.00;92.79
3542.00;92.78
3541.00;92.75
3540.00;92.69
3539.00;92.64
3538.00;92.61
3537.00;92.58
3536.00;92.55
3535.00;92.52
3534.00;92.50
3533.00;92.48
3532.00;92.47
3531.00;92.45
3530.00;92.42
3529.00;92.39
3528.00;92.38
3527.00;92.39
3526.00;92.40
3525.00;92.40
3524.00;92.36
3523.00;92.31
3522.00;92.24
3521.00;92.19
3520.00;92.14
3519.00;92.12
3518.00;92.12
3517.00;92.12
3516.00;92.12
3515.00;92.10
3514.00;92.05
3513.00;92.00
3512.00;91.95
3511.00;91.91
3510.00;91.88
3509.00;91.86
3508.00;91.88
3507.00;91.91
3506.00;91.94
3505.00;91.94
3504.00;91.91
3503.00;91.84
3502.00;91.77
3501.00;91.72
3500.00;91.70
3499.00;91.66
3498.00;91.60
3497.00;91.54
3496.00;91.50
3495.00;91.49
3494.00;91.51
3493.00;91.52
3492.00;91.51
3491.00;91.49
3490.00;91.46
3489.00;91.43
3488.00;91.42
3487.00;91.43
3486.00;91.43
3485.00;91.42
3484.00;91.37
3483.00;91.30
3482.00;91.24
3481.00;91.19
3480.00;91.16
3479.00;91.14
3478.00;91.13
3477.00;91.13
3476.00;91.13
3475.00;91.14
3474.00;91.14
3473.00;91.12
3472.00;91.10
3471.00;91.07
3470.00;91.03
3469.00;90.99
3468.00;90.94
3467.00;90.90
3466.00;90.86
3465.00;90.82
3464.00;90.78
3463.00;90.74
3462.00;90.70
3461.00;90.66
3460.00;90.63
3459.00;90.59
3458.00;90.55
3457.00;90.50
3456.00;90.45
3455.00;90.41
3454.00;90.39
3453.00;90.38
3452.00;90.37
3451.00;90.37
3450.00;90.34
3449.00;90.29
3448.00;90.23
3447.00;90.16
3446.00;90.08
3445.00;90.02
3444.00;89.97
3443.00;89.94
3442.00;89.92
3441.00;89.91
3440.00;89.89
3439.00;89.86
3438.00;89.83
3437.00;89.80
3436.00;89.76
3435.00;89.71
3434.00;89.64
3433.00;89.54
3432.00;89.44
3431.00;89.33
3430.00;89.23
3429.00;89.15
3428.00;89.09
3427.00;89.05
3426.00;89.01
3425.00;88.99
3424.00;88.96
3423.00;88.92
3422.00;88.88
3421.00;88.84
3420.00;88.80
3419.00;88.77
3418.00;88.76
3417.00;88.77
3416.00;88.77
3415.00;88.75
3414.00;88.70
3413.00;88.64
3412.00;88.59
3411.00;88.56
3410.00;88.55
3409.00;88.54
3408.00;88.53
3407.00;88.50
3406.00;88.46
3405.00;88.42
3404.00;88.38
3403.00;88.35
3402.00;88.32
3401.00;88.28
3400.00;88.22
3399.00;88.16
3398.00;88.10
3397.00;88.05
3396.00;88.01
3395.00;87.97
3394.00;87.93
3393.00;87.90
3392.00;87.88
3391.00;87.84
3390.00;87.78
3389.00;87.72
3388.00;87.67
3387.00;87.63
3386.00;87.60
3385.00;87.58
3384.00;87.55
3383.00;87.51
3382.00;87.46
3381.00;87.41
3380.00;87.34
3379.00;87.27
3378.00;87.20
3377.00;87.14
3376.00;87.09
3375.00;87.02
3374.00;86.94
3373.00;86.85
3372.00;86.77
3371.00;86.71
3370.00;86.65
3369.00;86.56
3368.00;86.45
3367.00;86.32
3366.00;86.19
3365.00;86.05
3364.00;85.91
3363.00;85.77
3362.00;85.63
3361.00;85.50
3360.00;85.37
3359.00;85.25
3358.00;85.13
3357.00;85.00
3356.00;84.88
3355.00;84.75
3354.00;84.61
3353.00;84.45
3352.00;84.28
3351.00;84.10
3350.00;83.91
3349.00;83.70
3348.00;83.51
3347.00;83.33
3346.00;83.17
3345.00;83.02
3344.00;82.84
3343.00;82.67
3342.00;82.51
3341.00;82.38
3340.00;82.27
3339.00;82.16
3338.00;82.01
3337.00;81.86
3336.00;81.70
3335.00;81.55
3334.00;81.41
3333.00;81.28
3332.00;81.16
3331.00;81.05
3330.00;80.97
3329.00;80.90
3328.00;80.84
3327.00;80.77
3326.00;80.68
3325.00;80.59
3324.00;80.49
3323.00;80.38
3322.00;80.27
3321.00;80.18
3320.00;80.12
3319.00;80.08
3318.00;80.04
3317.00;80.00
3316.00;79.95
3315.00;79.91
3314.00;79.88
3313.00;79.85
3312.00;79.81
3311.00;79.76
3310.00;79.71
3309.00;79.68
3308.00;79.63
3307.00;79.57
3306.00;79.50
3305.00;79.43
3304.00;79.39
3303.00;79.37
3302.00;79.36
3301.00;79.34
3300.00;79.28
3299.00;79.20
3298.00;79.11
3297.00;79.02
3296.00;78.95
3295.00;78.89
3294.00;78.85
3293.00;78.80
3292.00;78.76
3291.00;78.71
3290.00;78.64
3289.00;78.57
3288.00;78.50
3287.00;78.43
3286.00;78.36
3285.00;78.30
3284.00;78.23
3283.00;78.14
3282.00;78.03
3281.00;77.91
3280.00;77.80
3279.00;77.72
3278.00;77.66
3277.00;77.62
3276.00;77.59
3275.00;77.55
3274.00;77.49
3273.00;77.42
3272.00;77.34
3271.00;77.24
3270.00;77.15
3269.00;77.05
3268.00;76.95
3267.00;76.85
3266.00;76.75
3265.00;76.67
3264.00;76.59
3263.00;76.51
3262.00;76.42
3261.00;76.32
3260.00;76.23
3259.00;76.17
3258.00;76.12
3257.00;76.08
3256.00;76.02
3255.00;75.94
3254.00;75.83
3253.00;75.71
3252.00;75.59
3251.00;75.46
3250.00;75.33
3249.00;75.22
3248.00;75.12
3247.00;75.03
3246.00;74.93
3245.00;74.80
3244.00;74.66
3243.00;74.53
3242.00;74.41
3241.00;74.30
3240.00;74.18
3239.00;74.05
3238.00;73.91
3237.00;73.78
3236.00;73.67
3235.00;73.56
3234.00;73.44
3233.00;73.32
3232.00;73.18
3231.00;73.03
3230.00;72.88
3229.00;72.74
3228.00;72.62
3227.00;72.53
3226.00;72.46
3225.00;72.39
3224.00;72.32
3223.00;72.25
3222.00;72.17
3221.00;72.11
3220.00;72.07
3219.00;72.05
3218.00;72.04
3217.00;72.03
3216.00;72.01
3215.00;71.99
3214.00;71.98
3213.00;71.99
3212.00;72.01
3211.00;72.07
3210.00;72.14
3209.00;72.21
3208.00;72.25
3207.00;72.29
3206.00;72.31
3205.00;72.34
3204.00;72.37
3203.00;72.39
3202.00;72.43
3201.00;72.47
3200.00;72.51
3199.00;72.55
3198.00;72.59
3197.00;72.62
3196.00;72.66
3195.00;72.72
3194.00;72.80
3193.00;72.89
3192.00;73.00
3191.00;73.10
3190.00;73.18
3189.00;73.24
3188.00;73.30
3187.00;73.37
3186.00;73.45
3185.00;73.54
3184.00;73.63
3183.00;73.73
3182.00;73.82
3181.00;73.90
3180.00;73.96
3179.00;74.00
3178.00;74.03
3177.00;74.05
3176.00;74.07
3175.00;74.09
3174.00;74.13
3173.00;74.16
3172.00;74.20
3171.00;74.22
3170.00;74.25
3169.00;74.30
3168.00;74.37
3167.00;74.46
3166.00;74.52
3165.00;74.55
3164.00;74.56
3163.00;74.57
3162.00;74.58
3161.00;74.60
3160.00;74.62
3159.00;74.64
3158.00;74.68
3157.00;74.73
3156.00;74.78
3155.00;74.82
3154.00;74.83
3153.00;74.83
3152.00;74.81
3151.00;74.78
3150.00;74.76
3149.00;74.75
3148.00;74.77
3147.00;74.83
3146.00;74.91
3145.00;75.01
3144.00;75.09
3143.00;75.16
3142.00;75.22
3141.00;75.26
3140.00;75.29
3139.00;75.32
3138.00;75.35
3137.00;75.38
3136.00;75.41
3135.00;75.44
3134.00;75.47
3133.00;75.50
3132.00;75.54
3131.00;75.60
3130.00;75.66
3129.00;75.71
3128.00;75.75
3127.00;75.79
3126.00;75.84
3125.00;75.91
3124.00;75.97
3123.00;76.02
3122.00;76.07
3121.00;76.13
3120.00;76.20
3119.00;76.27
3118.00;76.32
3117.00;76.36
3116.00;76.38
3115.00;76.39
3114.00;76.41
3113.00;76.44
3112.00;76.48
3111.00;76.53
3110.00;76.58
3109.00;76.61
3108.00;76.64
3107.00;76.66
3106.00;76.68
3105.00;76.69
3104.00;76.71
3103.00;76.72
3102.00;76.74
3101.00;76.77
3100.00;76.80
3099.00;76.83
3098.00;76.83
3097.00;76.81
3096.00;76.79
3095.00;76.77
3094.00;76.77
3093.00;76.78
3092.00;76.78
3091.00;76.77
3090.00;76.74
3089.00;76.69
3088.00;76.64
3087.00;76.61
3086.00;76.59
3085.00;76.58
3084.00;76.56
3083.00;76.54
3082.00;76.53
3081.00;76.54
3080.00;76.57
3079.00;76.59
3078.00;76.60
3077.00;76.61
3076.00;76.60
3075.00;76.60
3074.00;76.60
3073.00;76.59
3072.00;76.58
3071.00;76.57
3070.00;76.56
3069.00;76.55
3068.00;76.54
3067.00;76.52
3066.00;76.46
3065.00;76.39
3064.00;76.33
3063.00;76.28
3062.00;76.25
3061.00;76.23
3060.00;76.21
3059.00;76.19
3058.00;76.16
3057.00;76.13
3056.00;76.10
3055.00;76.10
3054.00;76.10
3053.00;76.10
3052.00;76.09
3051.00;76.07
3050.00;76.06
3049.00;76.04
3048.00;76.04
3047.00;76.04
3046.00;76.05
3045.00;76.08
3044.00;76.11
3043.00;76.15
3042.00;76.17
3041.00;76.18
3040.00;76.19
3039.00;76.21
3038.00;76.25
3037.00;76.28
3036.00;76.31
3035.00;76.32
3034.00;76.33
3033.00;76.33
3032.00;76.32
3031.00;76.31
3030.00;76.29
3029.00;76.29
3028.00;76.29
3027.00;76.28
3026.00;76.27
3025.00;76.25
3024.00;76.25
3023.00;76.26
3022.00;76.29
3021.00;76.31
3020.00;76.31
3019.00;76.29
3018.00;76.26
3017.00;76.24
3016.00;76.22
3015.00;76.20
3014.00;76.16
3013.00;76.10
3012.00;76.01
3011.00;75.92
3010.00;75.83
3009.00;75.75
3008.00;75.69
3007.00;75.66
3006.00;75.66
3005.00;75.70
3004.00;75.75
3003.00;75.80
3002.00;75.85
3001.00;75.90
3000.00;75.96
2999.00;76.01
2998.00;76.04
2997.00;76.08
2996.00;76.13
2995.00;76.19
2994.00;76.25
2993.00;76.30
2992.00;76.33
2991.00;76.35
2990.00;76.37
2989.00;76.40
2988.00;76.43
2987.00;76.44
2986.00;76.43
2985.00;76.42
2984.00;76.44
2983.00;76.46
2982.00;76.47
2981.00;76.46
2980.00;76.44
2979.00;76.45
2978.00;76.46
2977.00;76.46
2976.00;76.44
2975.00;76.41
2974.00;76.36
2973.00;76.31
2972.00;76.23
2971.00;76.15
2970.00;76.04
2969.00;75.91
2968.00;75.76
2967.00;75.57
2966.00;75.32
2965.00;75.01
2964.00;74.64
2963.00;74.24
2962.00;73.81
2961.00;73.40
2960.00;73.02
2959.00;72.72
2958.00;72.52
2957.00;72.42
2956.00;72.41
2955.00;72.44
2954.00;72.52
2953.00;72.63
2952.00;72.77
2951.00;72.95
2950.00;73.15
2949.00;73.36
2948.00;73.59
2947.00;73.83
2946.00;74.08
2945.00;74.32
2944.00;74.53
2943.00;74.71
2942.00;74.87
2941.00;75.03
2940.00;75.17
2939.00;75.29
2938.00;75.38
2937.00;75.46
2936.00;75.52
2935.00;75.58
2934.00;75.64
2933.00;75.71
2932.00;75.80
2931.00;75.88
2930.00;75.95
2929.00;76.01
2928.00;76.05
2927.00;76.10
2926.00;76.15
2925.00;76.17
2924.00;76.17
2923.00;76.17
2922.00;76.17
2921.00;76.19
2920.00;76.23
2919.00;76.28
2918.00;76.33
2917.00;76.39
2916.00;76.45
2915.00;76.52
2914.00;76.57
2913.00;76.59
2912.00;76.59
2911.00;76.58
2910.00;76.57
2909.00;76.58
2908.00;76.61
2907.00;76.64
2906.00;76.67
2905.00;76.69
2904.00;76.70
2903.00;76.73
2902.00;76.76
2901.00;76.79
2900.00;76.82
2899.00;76.83
2898.00;76.85
2897.00;76.87
2896.00;76.88
2895.00;76.89
2894.00;76.89
2893.00;76.90
2892.00;76.92
2891.00;76.94
2890.00;76.95
2889.00;76.96
2888.00;76.98
2887.00;76.99
2886.00;77.00
2885.00;77.00
2884.00;77.00
2883.00;77.03
2882.00;77.07
2881.00;77.12
2880.00;77.16
2879.00;77.19
2878.00;77.22
2877.00;77.26
2876.00;77.32
2875.00;77.38
2874.00;77.41
2873.00;77.41
2872.00;77.39
2871.00;77.36
2870.00;77.34
2869.00;77.35
2868.00;77.38
2867.00;77.44
2866.00;77.51
2865.00;77.57
2864.00;77.61
2863.00;77.65
2862.00;77.68
2861.00;77.71
2860.00;77.72
2859.00;77.72
2858.00;77.71
2857.00;77.69
2856.00;77.65
2855.00;77.61
2854.00;77.57
2853.00;77.54
2852.00;77.54
2851.00;77.56
2850.00;77.56
2849.00;77.53
2848.00;77.47
2847.00;77.40
2846.00;77.35
2845.00;77.32
2844.00;77.30
2843.00;77.31
2842.00;77.35
2841.00;77.41
2840.00;77.48
2839.00;77.57
2838.00;77.68
2837.00;77.80
2836.00;77.92
2835.00;78.03
2834.00;78.13
2833.00;78.22
2832.00;78.32
2831.00;78.42
2830.00;78.51
2829.00;78.59
2828.00;78.64
2827.00;78.69
2826.00;78.74
2825.00;78.81
2824.00;78.88
2823.00;78.93
2822.00;78.96
2821.00;78.98
2820.00;78.98
2819.00;78.98
2818.00;78.97
2817.00;78.98
2816.00;79.00
2815.00;79.03
2814.00;79.06
2813.00;79.10
2812.00;79.15
2811.00;79.19
2810.00;79.23
2809.00;79.26
2808.00;79.28
2807.00;79.30
2806.00;79.33
2805.00;79.36
2804.00;79.37
2803.00;79.39
2802.00;79.40
2801.00;79.43
2800.00;79.47
2799.00;79.52
2798.00;79.56
2797.00;79.59
2796.00;79.59
2795.00;79.58
2794.00;79.58
2793.00;79.60
2792.00;79.62
2791.00;79.64
2790.00;79.64
2789.00;79.65
2788.00;79.66
2787.00;79.69
2786.00;79.72
2785.00;79.73
2784.00;79.75
2783.00;79.76
2782.00;79.78
2781.00;79.80
2780.00;79.82
2779.00;79.84
2778.00;79.86
2777.00;79.89
2776.00;79.90
2775.00;79.92
2774.00;79.92
2773.00;79.91
2772.00;79.91
2771.00;79.90
2770.00;79.90
2769.00;79.90
2768.00;79.90
2767.00;79.92
2766.00;79.95
2765.00;79.98
2764.00;80.00
2763.00;80.01
2762.00;80.01
2761.00;80.02
2760.00;80.03
2759.00;80.05
2758.00;80.05
2757.00;80.04
2756.00;80.01
2755.00;79.98
2754.00;79.96
2753.00;79.98
2752.00;80.01
2751.00;80.05
2750.00;80.07
2749.00;80.09
2748.00;80.10
2747.00;80.10
2746.00;80.09
2745.00;80.08
2744.00;80.08
2743.00;80.09
2742.00;80.11
2741.00;80.11
2740.00;80.10
2739.00;80.09
2738.00;80.08
2737.00;80.08
2736.00;80.08
2735.00;80.10
2734.00;80.11
2733.00;80.10
2732.00;80.08
2731.00;80.05
2730.00;80.04
2729.00;80.04
2728.00;80.05
2727.00;80.07
2726.00;80.09
2725.00;80.10
2724.00;80.11
2723.00;80.11
2722.00;80.10
2721.00;80.10
2720.00;80.11
2719.00;80.13
2718.00;80.15
2717.00;80.17
2716.00;80.18
2715.00;80.18
2714.00;80.18
2713.00;80.18
2712.00;80.17
2711.00;80.16
2710.00;80.14
2709.00;80.12
2708.00;80.10
2707.00;80.10
2706.00;80.12
2705.00;80.14
2704.00;80.16
2703.00;80.18
2702.00;80.19
2701.00;80.21
2700.00;80.22
2699.00;80.23
2698.00;80.23
2697.00;80.24
2696.00;80.24
2695.00;80.25
2694.00;80.26
2693.00;80.26
2692.00;80.24
2691.00;80.21
2690.00;80.18
2689.00;80.18
2688.00;80.20
2687.00;80.21
2686.00;80.22
2685.00;80.22
2684.00;80.22
2683.00;80.23
2682.00;80.22
2681.00;80.20
2680.00;80.17
2679.00;80.15
2678.00;80.14
2677.00;80.14
2676.00;80.14
2675.00;80.13
2674.00;80.12
2673.00;80.11
2672.00;80.09
2671.00;80.06
2670.00;80.03
2669.00;80.01
2668.00;80.01
2667.00;80.01
2666.00;80.00
2665.00;79.98
2664.00;79.95
2663.00;79.94
2662.00;79.92
2661.00;79.91
2660.00;79.88
2659.00;79.86
2658.00;79.83
2657.00;79.82
2656.00;79.83
2655.00;79.84
2654.00;79.84
2653.00;79.83
2652.00;79.82
2651.00;79.81
2650.00;79.79
2649.00;79.78
2648.00;79.77
2647.00;79.76
2646.00;79.75
2645.00;79.74
2644.00;79.72
2643.00;79.71
2642.00;79.69
2641.00;79.68
2640.00;79.67
2639.00;79.65
2638.00;79.64
2637.00;79.64
2636.00;79.65
2635.00;79.66
2634.00;79.68
2633.00;79.69
2632.00;79.69
2631.00;79.68
2630.00;79.66
2629.00;79.64
2628.00;79.63
2627.00;79.64
2626.00;79.65
2625.00;79.64
2624.00;79.62
2623.00;79.59
2622.00;79.58
2621.00;79.60
2620.00;79.63
2619.00;79.67
2618.00;79.69
2617.00;79.68
2616.00;79.66
2615.00;79.65
2614.00;79.67
2613.00;79.70
2612.00;79.76
2611.00;79.81
2610.00;79.84
2609.00;79.85
2608.00;79.85
2607.00;79.86
2606.00;79.88
2605.00;79.90
2604.00;79.91
2603.00;79.91
2602.00;79.91
2601.00;79.92
2600.00;79.92
2599.00;79.91
2598.00;79.91
2597.00;79.93
2596.00;79.96
2595.00;79.98
2594.00;80.00
2593.00;80.01
2592.00;80.02
2591.00;80.03
2590.00;80.05
2589.00;80.08
2588.00;80.11
2587.00;80.13
2586.00;80.13
2585.00;80.13
2584.00;80.15
2583.00;80.17
2582.00;80.22
2581.00;80.28
2580.00;80.35
2579.00;80.41
2578.00;80.43
2577.00;80.40
2576.00;80.37
2575.00;80.36
2574.00;80.38
2573.00;80.41
2572.00;80.45
2571.00;80.49
2570.00;80.53
2569.00;80.58
2568.00;80.63
2567.00;80.68
2566.00;80.72
2565.00;80.75
2564.00;80.77
2563.00;80.79
2562.00;80.80
2561.00;80.82
2560.00;80.84
2559.00;80.85
2558.00;80.86
2557.00;80.86
2556.00;80.88
2555.00;80.89
2554.00;80.90
2553.00;80.91
2552.00;80.94
2551.00;80.98
2550.00;81.01
2549.00;81.03
2548.00;81.05
2547.00;81.08
2546.00;81.14
2545.00;81.20
2544.00;81.24
2543.00;81.27
2542.00;81.30
2541.00;81.32
2540.00;81.36
2539.00;81.40
2538.00;81.44
2537.00;81.47
2536.00;81.50
2535.00;81.53
2534.00;81.57
2533.00;81.61
2532.00;81.63
2531.00;81.64
2530.00;81.64
2529.00;81.67
2528.00;81.72
2527.00;81.77
2526.00;81.81
2525.00;81.83
2524.00;81.85
2523.00;81.89
2522.00;81.94
2521.00;81.99
2520.00;82.02
2519.00;82.03
2518.00;82.02
2517.00;82.03
2516.00;82.06
2515.00;82.13
2514.00;82.23
2513.00;82.33
2512.00;82.40
2511.00;82.43
2510.00;82.43
2509.00;82.41
2508.00;82.39
2507.00;82.40
2506.00;82.41
2505.00;82.45
2504.00;82.51
2503.00;82.58
2502.00;82.65
2501.00;82.72
2500.00;82.77
2499.00;82.79
2498.00;82.81
2497.00;82.84
2496.00;82.87
2495.00;82.89
2494.00;82.89
2493.00;82.89
2492.00;82.90
2491.00;82.93
2490.00;82.97
2489.00;83.01
2488.00;83.05
2487.00;83.08
2486.00;83.10
2485.00;83.11
2484.00;83.12
2483.00;83.14
2482.00;83.17
2481.00;83.21
2480.00;83.26
2479.00;83.31
2478.00;83.35
2477.00;83.37
2476.00;83.38
2475.00;83.40
2474.00;83.43
2473.00;83.46
2472.00;83.51
2471.00;83.56
2470.00;83.61
2469.00;83.65
2468.00;83.69
2467.00;83.72
2466.00;83.76
2465.00;83.78
2464.00;83.81
2463.00;83.84
2462.00;83.88
2461.00;83.93
2460.00;83.96
2459.00;83.99
2458.00;84.01
2457.00;84.02
2456.00;84.04
2455.00;84.06
2454.00;84.11
2453.00;84.16
2452.00;84.21
2451.00;84.24
2450.00;84.25
2449.00;84.26
2448.00;84.27
2447.00;84.29
2446.00;84.31
